id,data,ulica_1,ulica_2,sygnalizacja,rodzaj_zdarzenia,warunki_oswietleniowe,warunki_pogodowe,rodzaj_drogi,ograniczenie_predkosci [km/h],typ_nawierzchni,stan_nawierzchni,oznakowanie_poziome,rodzaj_skrzyzowania,teren_zabudowany,skrzyzowanie,teren_zabudowany_bin,nawierzchnia_twarda_bin,znaki_poziome_bin,wykroczenie,id_skrzyzowania
106742130,2018-02-16,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
106751212,2018-02-20,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Niedostosowanie prędkości do warunków ruchu,8
106755878,2018-02-23,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,"Świt, zmrok",Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
106771699,2018-03-02,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
106773563,2018-03-02,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
106802670,2018-03-17,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów czołowe,Noc - droga oświetlona,Pochmurno,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
106913120,2018-04-26,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
106921900,2018-05-01,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Niestosowanie się do sygnalizacji świetlnej,8
106939306,2018-05-12,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
106967671,2018-05-25,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,8
106975164,2018-05-29,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107025945,2018-06-16,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieprawidłowe skręcanie,8
107060778,2018-06-26,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów czołowe,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107084938,2018-07-04,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107091092,2018-07-08,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Niestosowanie się do sygnalizacji świetlnej,8
107099516,2018-07-12,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Niedostosowanie prędkości do warunków ruchu,8
107105731,2018-07-16,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,8
107139491,2018-08-02,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów czołowe,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107212221,2018-08-22,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107234085,2018-08-27,IDZIKOWSKIEGO,WITOSA,działa,Inne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107260526,2018-09-06,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,8
107282528,2018-09-14,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107331908,2018-09-29,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,8
107333061,2018-10-01,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,8
107365119,2018-10-10,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107375846,2018-10-13,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,"Świt, zmrok",Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107380470,2018-10-15,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Niestosowanie się do sygnalizacji świetlnej,8
107385989,2018-10-17,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów czołowe,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107399862,2018-10-24,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107419220,2018-11-02,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107433182,2018-11-08,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107441162,2018-11-09,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,8
107444736,2018-11-16,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów czołowe,"Świt, zmrok",Pochmurno,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107455432,2018-11-22,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,8
107478196,2018-12-04,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107483806,2018-12-07,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Opady deszczu,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107493209,2018-12-12,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów czołowe,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Niestosowanie się do sygnalizacji świetlnej,8
107503977,2018-12-17,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,8
107512838,2018-12-18,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów czołowe,Noc - droga oświetlona,Pochmurno,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107572356,2019-01-04,IDZIKOWSKIEGO,WITOSA,działa,Inne,Noc - droga oświetlona,"Opady śniegu, gradu",Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Niestosowanie się do sygnalizacji świetlnej,8
107607576,2019-01-08,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,"Świt, zmrok",Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107643252,2019-01-16,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Opady deszczu,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107667526,2019-01-26,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,8
107673894,2019-01-30,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,"Opady śniegu, gradu",Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107686270,2019-02-07,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów czołowe,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107692285,2019-02-08,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,8
107719726,2019-02-22,IDZIKOWSKIEGO,WITOSA,działa,Inne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Niestosowanie się do sygnalizacji świetlnej,8
107724179,2019-02-25,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107762699,2019-03-16,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów tylne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Niedostosowanie prędkości do warunków ruchu,8
107763013,2019-03-16,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107880036,2019-04-17,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107893049,2019-04-25,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107909457,2019-05-06,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,8
107914473,2019-05-08,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów czołowe,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107923772,2019-05-14,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Niestosowanie się do sygnalizacji świetlnej,8
107932803,2019-05-19,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów tylne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,8
107934033,2019-05-19,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów czołowe,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107937765,2019-05-22,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów czołowe,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107954806,2019-05-30,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107955767,2019-05-31,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107957732,2019-05-31,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
107971949,2019-06-07,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
108004703,2019-06-24,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
108028956,2019-07-08,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,8
108029938,2019-07-08,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów czołowe,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
108049662,2019-07-19,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
108109178,2019-08-20,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
108115404,2019-08-23,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów czołowe,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
108123126,2019-08-28,IDZIKOWSKIEGO,WITOSA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe/Jednojezdniowa dwukierunkowa,50/60,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,IDZIKOWSKIEGO / WITOSA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,8
